date,source_file,source_line,ioc_type,ioc_value,normalized_type,normalized_value,host,category,actor,actor_attribute,malware,malware_type,reference,description,confidence
2026-05-05,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260506.csv,68,url,http://sqgame.com.cn/sqybhs.apk,url,http://sqgame.com.cn/sqybhs.apk,sqgame.com.cn,malware,APT37,north-korea,BirdCall,backdoor,https://www.welivesecurity.com/en/eset-research/rigged-game-scarcruft-compromises-gaming-platform-supply-chain-attack/,AI generated. Download URL for trojanized Android game APK containing BirdCall backdoor.,medium
2026-05-05,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260506.csv,67,url,http://sqgame.com.cn/ybht.apk,url,http://sqgame.com.cn/ybht.apk,sqgame.com.cn,malware,APT37,north-korea,BirdCall,backdoor,https://www.welivesecurity.com/en/eset-research/rigged-game-scarcruft-compromises-gaming-platform-supply-chain-attack/,AI generated. Download URL for trojanized Android game APK containing BirdCall backdoor.,medium
2026-05-05,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260506.csv,76,url,http://swr.co.kr/html/favicon.jpg,url,http://swr.co.kr/html/favicon.jpg,swr.co.kr,c2,APT37,north-korea,BirdCall,backdoor,https://www.welivesecurity.com/en/eset-research/rigged-game-scarcruft-compromises-gaming-platform-supply-chain-attack/,AI generated. URL on compromised Korean site hosting shellcode.,medium
2026-05-05,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260506.csv,72,url,http://www.inodea.com/inobbs/data/ibd00_board2/11.jpg,url,http://www.inodea.com/inobbs/data/ibd00_board2/11.jpg,www.inodea.com,c2,APT37,north-korea,BirdCall,backdoor,https://www.welivesecurity.com/en/eset-research/rigged-game-scarcruft-compromises-gaming-platform-supply-chain-attack/,AI generated. URL on compromised site hosting Android BirdCall configuration file.,medium
2026-05-05,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260506.csv,74,url,http://www.lawwell.co.kr/img/bgcontrol.jpg,url,http://www.lawwell.co.kr/img/bgcontrol.jpg,www.lawwell.co.kr,c2,APT37,north-korea,BirdCall,backdoor,https://www.welivesecurity.com/en/eset-research/rigged-game-scarcruft-compromises-gaming-platform-supply-chain-attack/,AI generated. URL on compromised Korean site hosting shellcode or related payload.,medium
2026-05-05,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260506.csv,73,url,http://www.lawwell.co.kr/upload/me.jpg,url,http://www.lawwell.co.kr/upload/me.jpg,www.lawwell.co.kr,c2,APT37,north-korea,BirdCall,backdoor,https://www.welivesecurity.com/en/eset-research/rigged-game-scarcruft-compromises-gaming-platform-supply-chain-attack/,AI generated. URL on compromised Korean site hosting shellcode or related payload.,medium
2026-05-05,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260506.csv,70,url,http://xiazai.sqgame.com.cn/dating/20240429.zip,url,http://xiazai.sqgame.com.cn/dating/20240429.zip,xiazai.sqgame.com.cn,malware,APT37,north-korea,Trojanized mono.dll,backdoor,https://www.welivesecurity.com/en/eset-research/rigged-game-scarcruft-compromises-gaming-platform-supply-chain-attack/,AI generated. Malicious Windows update package URL containing trojanized mono.dll leading to RokRAT.,medium
2026-05-05,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260505.csv,34,url,https://abc.fetish-friends.com/setup/install,url,https://abc.fetish-friends.com/setup/install,abc.fetish-friends.com,c2,Silver Fox,unknown,ABCDoor,backdoor,https://securelist.com/silver-fox-tax-notification-campaign/119575/,AI generated. Remote PowerShell script URL executed by Go stager in the Silver Fox campaign.,medium
2026-05-05,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260505.csv,41,url,https://abc.fetish-friends.com/setup/install?channel=dianhua-0903,url,https://abc.fetish-friends.com/setup/install?channel=dianhua-0903,abc.fetish-friends.com,c2,Silver Fox,unknown,ABCDoor,backdoor,https://securelist.com/silver-fox-tax-notification-campaign/119575/,AI generated. ABCDoor distribution URL with channel parameter in the Silver Fox campaign.,medium
2026-05-05,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260505.csv,40,url,https://abc.fetish-friends.com/setup/install?channel=whatsapp_0826,url,https://abc.fetish-friends.com/setup/install?channel=whatsapp_0826,abc.fetish-friends.com,c2,Silver Fox,unknown,ABCDoor,backdoor,https://securelist.com/silver-fox-tax-notification-campaign/119575/,AI generated. ABCDoor distribution URL with channel parameter in the Silver Fox campaign.,medium
2026-05-05,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260505.csv,39,url,https://abc.fetish-friends.com/setup?channel=jiqi_0819,url,https://abc.fetish-friends.com/setup?channel=jiqi_0819,abc.fetish-friends.com,c2,Silver Fox,unknown,ABCDoor,backdoor,https://securelist.com/silver-fox-tax-notification-campaign/119575/,AI generated. ABCDoor distribution URL with channel parameter in the Silver Fox campaign.,medium
2026-05-05,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260505.csv,33,url,https://abc.fetish-friends.com/uploads/appclient.zip,url,https://abc.fetish-friends.com/uploads/appclient.zip,abc.fetish-friends.com,malware,Silver Fox,unknown,ABCDoor,backdoor,https://securelist.com/silver-fox-tax-notification-campaign/119575/,AI generated. URL used to download ABCDoor archive in the Silver Fox campaign.,medium
2026-05-05,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260505.csv,29,url,https://abc.haijing88.com/uploads/印度邮筱/CBDT.rar,url,https://abc.haijing88.com/uploads/印度邮筱/CBDT.rar,abc.haijing88.com,malware,Silver Fox,unknown,ABCDoor,backdoor,https://securelist.com/silver-fox-tax-notification-campaign/119575/,AI generated. Malicious RAR URL linked from phishing PDF targeting Indian users in the Silver Fox campaign.,medium
2026-05-05,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260505.csv,32,url,https://mcagov.cc/download.php?type=exe,url,https://mcagov.cc/download.php?type=exe,mcagov.cc,malware,Silver Fox,unknown,ABCDoor,backdoor,https://securelist.com/silver-fox-tax-notification-campaign/119575/,AI generated. URL used by C++ stager to download next-stage loader in the Silver Fox campaign.,medium
2026-05-05,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260505.csv,36,url,https://roldco.com/api/download/c51bbd17-ef08-4d6c-ab4c-d7bf49483dd6,url,https://roldco.com/api/download/c51bbd17-ef08-4d6c-ab4c-d7bf49483dd6,roldco.com,malware,Silver Fox,unknown,ABCDoor,backdoor,https://securelist.com/silver-fox-tax-notification-campaign/119575/,AI generated. Download URL for ABCDoor-related file redirected from TinyURL in the Silver Fox campaign.,medium
2026-05-05,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260505.csv,44,url,https://sudsmama.com/api/download/50e24b3a-8662-4d2f-9837-8cc62aa8f697,url,https://sudsmama.com/api/download/50e24b3a-8662-4d2f-9837-8cc62aa8f697,sudsmama.com,malware,Silver Fox,unknown,ABCDoor,backdoor,https://securelist.com/silver-fox-tax-notification-campaign/119575/,AI generated. Download URL for MCA-Ministry.exe redirected from TinyURL in the Silver Fox campaign.,medium
2026-05-05,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260505.csv,38,url,https://sudsmama.com/api/download/c8ea0a2c-42c2-4159-9337-ee774ed5e7cb,url,https://sudsmama.com/api/download/c8ea0a2c-42c2-4159-9337-ee774ed5e7cb,sudsmama.com,malware,Silver Fox,unknown,ABCDoor,backdoor,https://securelist.com/silver-fox-tax-notification-campaign/119575/,AI generated. Download URL for ABCDoor-related file redirected from TinyURL in the Silver Fox campaign.,medium
2026-05-05,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260505.csv,43,url,https://tinyurl.com/322ccxbf,url,https://tinyurl.com/322ccxbf,tinyurl.com,related-file,Silver Fox,unknown,ABCDoor,backdoor,https://securelist.com/silver-fox-tax-notification-campaign/119575/,AI generated. TinyURL used to distribute MCA-Ministry.exe in the Silver Fox campaign.,medium
2026-05-05,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260505.csv,35,url,https://tinyurl.com/4nzkync8,url,https://tinyurl.com/4nzkync8,tinyurl.com,related-file,Silver Fox,unknown,ABCDoor,backdoor,https://securelist.com/silver-fox-tax-notification-campaign/119575/,AI generated. TinyURL short link used in ABCDoor distribution chain in the Silver Fox campaign.,medium
2026-05-05,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260505.csv,37,url,https://tinyurl.com/bde63yuu,url,https://tinyurl.com/bde63yuu,tinyurl.com,related-file,Silver Fox,unknown,ABCDoor,backdoor,https://securelist.com/silver-fox-tax-notification-campaign/119575/,AI generated. TinyURL short link used in ABCDoor distribution chain in the Silver Fox campaign.,medium
2026-05-05,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260505.csv,42,url,https://vnc.kcii2.com,url,https://vnc.kcii2.com,vnc.kcii2.com,c2,Silver Fox,unknown,ABCDoor,backdoor,https://securelist.com/silver-fox-tax-notification-campaign/119575/,AI generated. C2 URL for malicious remote control utility in the Silver Fox campaign.,medium
2026-05-05,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260506.csv,69,url,https://www.sqgame.net/games/gamedownload.aspx,url,https://www.sqgame.net/games/gamedownload.aspx,www.sqgame.net,malware,APT37,north-korea,BirdCall,backdoor,https://www.welivesecurity.com/en/eset-research/rigged-game-scarcruft-compromises-gaming-platform-supply-chain-attack/,AI generated. Trojanized games download page on compromised sqgame.net distributing BirdCall APKs.,medium
2026-05-06,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,58,domain,helper.zulipchat.com,domain,helper.zulipchat.com,helper.zulipchat.com,c2,OceanLotus (suspected),unknown,ZiChatBot,backdoor,https://securelist.com/oceanlotus-suspected-pypi-zichatbot-campaign/119603/,AI generated. Zulip subdomain abused as C2 channel for ZiChatBot malware.,medium
2026-05-06,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260506.csv,119,domain,image.update-kaspersky.workers.dev,domain,image.update-kaspersky.workers.dev,image.update-kaspersky.workers.dev,c2,UAT-8302,china,CloudSorcerer/VSHELL/DeedRAT,backdoor,https://blog.talosintelligence.com/uat-8302/,AI generated. Network IOC associated with UAT-8302 China-linked APT campaign.,medium
2026-05-06,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260506.csv,117,domain,msiidentity.com,domain,msiidentity.com,msiidentity.com,c2,UAT-8302,china,CloudSorcerer/VSHELL/DeedRAT,backdoor,https://blog.talosintelligence.com/uat-8302/,AI generated. Network IOC associated with UAT-8302 China-linked APT campaign.,medium
2026-05-06,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260506.csv,118,domain,trafficmanagerupdate.com,domain,trafficmanagerupdate.com,trafficmanagerupdate.com,c2,UAT-8302,china,CloudSorcerer/VSHELL/DeedRAT,backdoor,https://blog.talosintelligence.com/uat-8302/,AI generated. Network IOC associated with UAT-8302 China-linked APT campaign.,medium
2026-05-06,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260506.csv,120,domain,update-kaspersky.workers.dev,domain,update-kaspersky.workers.dev,update-kaspersky.workers.dev,c2,UAT-8302,china,CloudSorcerer/VSHELL/DeedRAT,backdoor,https://blog.talosintelligence.com/uat-8302/,AI generated. Network IOC associated with UAT-8302 China-linked APT campaign.,medium
2026-05-06,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260506.csv,116,domain,www.drivelivelime.com,domain,www.drivelivelime.com,www.drivelivelime.com,c2,UAT-8302,china,CloudSorcerer/VSHELL/DeedRAT,backdoor,https://blog.talosintelligence.com/uat-8302/,AI generated. Network IOC associated with UAT-8302 China-linked APT campaign.,medium
2026-05-06,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260506.csv,123,ip,103.27.108.55,ip,103.27.108.55,,c2,UAT-8302,china,CloudSorcerer/VSHELL/DeedRAT,backdoor,https://blog.talosintelligence.com/uat-8302/,AI generated. Network IOC associated with UAT-8302 China-linked APT campaign.,medium
2026-05-06,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260506.csv,127,ip,156.238.224.82,ip,156.238.224.82,,c2,UAT-8302,china,CloudSorcerer/VSHELL/DeedRAT,backdoor,https://blog.talosintelligence.com/uat-8302/,AI generated. Network IOC associated with UAT-8302 China-linked APT campaign.,medium
2026-05-06,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260506.csv,122,ip,185.238.189.41,ip,185.238.189.41,,c2,UAT-8302,china,CloudSorcerer/VSHELL/DeedRAT,backdoor,https://blog.talosintelligence.com/uat-8302/,AI generated. Network IOC associated with UAT-8302 China-linked APT campaign.,medium
2026-05-06,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260506.csv,124,ip,38.54.32.244,ip,38.54.32.244,,c2,UAT-8302,china,CloudSorcerer/VSHELL/DeedRAT,backdoor,https://blog.talosintelligence.com/uat-8302/,AI generated. Network IOC associated with UAT-8302 China-linked APT campaign.,medium
2026-05-06,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260506.csv,128,ip,45.135.135.100,ip,45.135.135.100,,c2,UAT-8302,china,CloudSorcerer/VSHELL/DeedRAT,backdoor,https://blog.talosintelligence.com/uat-8302/,AI generated. Network IOC associated with UAT-8302 China-linked APT campaign.,medium
2026-05-06,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260506.csv,125,ip,45.140.168.62,ip,45.140.168.62,,c2,UAT-8302,china,CloudSorcerer/VSHELL/DeedRAT,backdoor,https://blog.talosintelligence.com/uat-8302/,AI generated. Network IOC associated with UAT-8302 China-linked APT campaign.,medium
2026-05-06,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260506.csv,121,ip,85.209.156.3,ip,85.209.156.3,,c2,UAT-8302,china,CloudSorcerer/VSHELL/DeedRAT,backdoor,https://blog.talosintelligence.com/uat-8302/,AI generated. Network IOC associated with UAT-8302 China-linked APT campaign.,medium
2026-05-06,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260506.csv,126,ip,88.151.195.133,ip,88.151.195.133,,c2,UAT-8302,china,CloudSorcerer/VSHELL/DeedRAT,backdoor,https://blog.talosintelligence.com/uat-8302/,AI generated. Network IOC associated with UAT-8302 China-linked APT campaign.,medium
2026-05-06,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,65,file_hash_md5,02f4701559fc40067e69bb426776a54f,md5,02f4701559fc40067e69bb426776a54f,,malware,OceanLotus (suspected),unknown,ZiChatBot,backdoor,https://securelist.com/oceanlotus-suspected-pypi-zichatbot-campaign/119603/,AI generated. MD5 of malicious ZiChatBot-related PyPI wheel package.,medium
2026-05-06,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,60,file_hash_md5,0a5a06fa2e74a57fd5ed8e85f04a483a,md5,0a5a06fa2e74a57fd5ed8e85f04a483a,,malware,OceanLotus (suspected),unknown,ZiChatBot,backdoor,https://securelist.com/oceanlotus-suspected-pypi-zichatbot-campaign/119603/,AI generated. MD5 of malicious ZiChatBot-related PyPI wheel package.,medium
2026-05-06,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,73,file_hash_md5,1995682d600e329b7833003a01609252,md5,1995682d600e329b7833003a01609252,,malware,OceanLotus (suspected),unknown,ZiChatBot,backdoor,https://securelist.com/oceanlotus-suspected-pypi-zichatbot-campaign/119603/,AI generated. MD5 of terminate.dll ZiChatBot component (Windows).,medium
2026-05-06,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,67,file_hash_md5,22538214a3c917ff3b13a9e2035ca521,md5,22538214a3c917ff3b13a9e2035ca521,,malware,OceanLotus (suspected),unknown,ZiChatBot,backdoor,https://securelist.com/oceanlotus-suspected-pypi-zichatbot-campaign/119603/,AI generated. MD5 of malicious ZiChatBot-related PyPI wheel package.,medium
2026-05-06,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,74,file_hash_md5,38b75af6cbdb60127decd59140d10640,md5,38b75af6cbdb60127decd59140d10640,,malware,OceanLotus (suspected),unknown,ZiChatBot,backdoor,https://securelist.com/oceanlotus-suspected-pypi-zichatbot-campaign/119603/,AI generated. MD5 of terminate.so ZiChatBot component (Linux).,medium
2026-05-06,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,70,file_hash_md5,454b85dc32dc8023cd2be04e4501f16a,md5,454b85dc32dc8023cd2be04e4501f16a,,malware,OceanLotus (suspected),unknown,ZiChatBot,backdoor,https://securelist.com/oceanlotus-suspected-pypi-zichatbot-campaign/119603/,AI generated. MD5 of Backward.dll ZiChatBot dropper variant (Windows).,medium
2026-05-06,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,59,file_hash_md5,5152410aeef667ffaf42d40746af4d84,md5,5152410aeef667ffaf42d40746af4d84,,malware,OceanLotus (suspected),unknown,ZiChatBot,backdoor,https://securelist.com/oceanlotus-suspected-pypi-zichatbot-campaign/119603/,AI generated. MD5 of termncolor-3.1.0-py3-none-any.whl malicious PyPI package.,medium
2026-05-06,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,62,file_hash_md5,5598baa59c716590d8841c6312d8349e,md5,5598baa59c716590d8841c6312d8349e,,malware,OceanLotus (suspected),unknown,ZiChatBot,backdoor,https://securelist.com/oceanlotus-suspected-pypi-zichatbot-campaign/119603/,AI generated. MD5 of malicious ZiChatBot-related PyPI wheel package.,medium
2026-05-06,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,72,file_hash_md5,652f4da6c467838957de19eed40d39da,md5,652f4da6c467838957de19eed40d39da,,malware,OceanLotus (suspected),unknown,ZiChatBot,backdoor,https://securelist.com/oceanlotus-suspected-pypi-zichatbot-campaign/119603/,AI generated. MD5 of Backward.so ZiChatBot dropper variant (Linux).,medium
2026-05-06,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,63,file_hash_md5,968782b4feb4236858e3253f77ecf4b0,md5,968782b4feb4236858e3253f77ecf4b0,,malware,OceanLotus (suspected),unknown,ZiChatBot,backdoor,https://securelist.com/oceanlotus-suspected-pypi-zichatbot-campaign/119603/,AI generated. MD5 of malicious ZiChatBot-related PyPI wheel package.,medium
2026-05-06,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,75,file_hash_md5,a26019b68ef060e593b8651262cbd0f6,md5,a26019b68ef060e593b8651262cbd0f6,,malware,OceanLotus (suspected),unknown,ZiChatBot,backdoor,https://securelist.com/oceanlotus-suspected-pypi-zichatbot-campaign/119603/,AI generated. MD5 of libcef.dll final ZiChatBot payload.,medium
2026-05-06,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,64,file_hash_md5,b55b6e364be44f27e3fecdce5ad69eca,md5,b55b6e364be44f27e3fecdce5ad69eca,,malware,OceanLotus (suspected),unknown,ZiChatBot,backdoor,https://securelist.com/oceanlotus-suspected-pypi-zichatbot-campaign/119603/,AI generated. MD5 of malicious ZiChatBot-related PyPI wheel package.,medium
2026-05-06,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,68,file_hash_md5,ba2f1868f2af9e191ebf47a5fab5cbab,md5,ba2f1868f2af9e191ebf47a5fab5cbab,,malware,OceanLotus (suspected),unknown,ZiChatBot,backdoor,https://securelist.com/oceanlotus-suspected-pypi-zichatbot-campaign/119603/,AI generated. MD5 of colorinal-0.1.7 malicious PyPI package.,medium
2026-05-06,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,69,file_hash_md5,c33782c94c29dd268a42cbe03542bca5,md5,c33782c94c29dd268a42cbe03542bca5,,malware,OceanLotus (suspected),unknown,ZiChatBot,backdoor,https://securelist.com/oceanlotus-suspected-pypi-zichatbot-campaign/119603/,AI generated. MD5 of Backward.dll ZiChatBot dropper (Windows).,medium
2026-05-06,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,66,file_hash_md5,e200f2f6a2120286f9056743bc94a49d,md5,e200f2f6a2120286f9056743bc94a49d,,malware,OceanLotus (suspected),unknown,ZiChatBot,backdoor,https://securelist.com/oceanlotus-suspected-pypi-zichatbot-campaign/119603/,AI generated. MD5 of malicious ZiChatBot-related PyPI wheel package.,medium
2026-05-06,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,61,file_hash_md5,e4a0ad38fd18a0e11199d1c52751908b,md5,e4a0ad38fd18a0e11199d1c52751908b,,malware,OceanLotus (suspected),unknown,ZiChatBot,backdoor,https://securelist.com/oceanlotus-suspected-pypi-zichatbot-campaign/119603/,AI generated. MD5 of malicious ZiChatBot-related PyPI wheel package.,medium
2026-05-06,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,71,file_hash_md5,fce65c540d8186d9506e2f84c38a57c4,md5,fce65c540d8186d9506e2f84c38a57c4,,malware,OceanLotus (suspected),unknown,ZiChatBot,backdoor,https://securelist.com/oceanlotus-suspected-pypi-zichatbot-campaign/119603/,AI generated. MD5 of Backward.so ZiChatBot dropper (Linux).,medium
2026-05-06,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260506.csv,132,url,http://103.27.108.55:48265/,url,http://103.27.108.55:48265,103.27.108.55,c2,UAT-8302,china,CloudSorcerer/VSHELL/DeedRAT,backdoor,https://blog.talosintelligence.com/uat-8302/,AI generated. C2 URL associated with UAT-8302 campaign.,medium
2026-05-06,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260506.csv,131,url,http://185.238.189.41:8080,url,http://185.238.189.41:8080,185.238.189.41,c2,UAT-8302,china,CloudSorcerer/VSHELL/DeedRAT,backdoor,https://blog.talosintelligence.com/uat-8302/,AI generated. C2 URL associated with UAT-8302 campaign.,medium
2026-05-06,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260506.csv,133,url,http://38.54.32.244/Rar.exe,url,http://38.54.32.244/Rar.exe,38.54.32.244,c2,UAT-8302,china,SoftEther VPN,tool,https://blog.talosintelligence.com/uat-8302/,AI generated. URL to retrieve Rar.exe during SoftEther VPN installation in UAT-8302 campaign.,medium
2026-05-06,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260506.csv,129,url,http://85.209.156.3:8080/wagent.exe,url,http://85.209.156.3:8080/wagent.exe,85.209.156.3,c2,UAT-8302,china,Stowaway,tool,https://blog.talosintelligence.com/uat-8302/,AI generated. URL to retrieve wagent.exe (Stowaway proxy tool) in UAT-8302 campaign.,medium
2026-05-06,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260506.csv,130,url,http://85.209.156.3:8082/wagent.exe,url,http://85.209.156.3:8082/wagent.exe,85.209.156.3,c2,UAT-8302,china,Stowaway,tool,https://blog.talosintelligence.com/uat-8302/,AI generated. URL to retrieve wagent.exe (Stowaway proxy tool) in UAT-8302 campaign.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260507.csv,2,domain,adm-pulse.com,domain,adm-pulse.com,adm-pulse.com,phishing-site,MuddyWater,iran,N/A,N/A,https://www.rapid7.com/blog/post/tr-muddying-tracks-state-sponsored-shadow-behind-chaos-ransomware/,AI generated. Quick Assist themed phishing domain used by MuddyWater to steal credentials.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,2,domain,cdn.cloudfront-js.com,domain,cdn.cloudfront-js.com,cdn.cloudfront-js.com,c2,unknown,unknown,PCPJack,worm,https://www.sentinelone.com/labs/cloud-worm-evicts-teampcp-and-steals-credentials-at-scale/,AI generated. C2 domain for PCPJack check.sh toolset.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260507.csv,6,domain,hptqq2o2qjva7lcaaq67w36jihzivkaitkexorauw7b2yul2z6zozpqd.onion,domain,hptqq2o2qjva7lcaaq67w36jihzivkaitkexorauw7b2yul2z6zozpqd.onion,hptqq2o2qjva7lcaaq67w36jihzivkaitkexorauw7b2yul2z6zozpqd.onion,c2,MuddyWater,iran,Chaos,ransomware,https://www.rapid7.com/blog/post/tr-muddying-tracks-state-sponsored-shadow-behind-chaos-ransomware/,AI generated. Chaos ransomware data leak site on Tor used as decoy by MuddyWater.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,3,domain,lastpass-login-help.com,domain,lastpass-login-help.com,lastpass-login-help.com,phishing-site,unknown,unknown,PCPJack,worm,https://www.sentinelone.com/labs/cloud-worm-evicts-teampcp-and-steals-credentials-at-scale/,AI generated. Phishing domain on PCPJack attacker infrastructure mimicking LastPass.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260507.csv,4,domain,moonzonet.com,domain,moonzonet.com,moonzonet.com,c2,MuddyWater,iran,Game.exe,backdoor,https://www.rapid7.com/blog/post/tr-muddying-tracks-state-sponsored-shadow-behind-chaos-ransomware/,AI generated. C2 domain hosting second-stage RAT (Game.exe) used by MuddyWater.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,4,domain,spm-cdn-assets-dist-2026.s3.us-east-2.amazonaws.com,domain,spm-cdn-assets-dist-2026.s3.us-east-2.amazonaws.com,spm-cdn-assets-dist-2026.s3.us-east-2.amazonaws.com,c2,unknown,unknown,PCPJack,worm,https://www.sentinelone.com/labs/cloud-worm-evicts-teampcp-and-steals-credentials-at-scale/,AI generated. Attacker-controlled S3 subdomain hosting PCPJack tools.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260507.csv,5,domain,uploadfiler.com,domain,uploadfiler.com,uploadfiler.com,c2,MuddyWater,iran,Game.exe,backdoor,https://www.rapid7.com/blog/post/tr-muddying-tracks-state-sponsored-shadow-behind-chaos-ransomware/,AI generated. C2 domain extracted from visualwincomp.txt config for Game.exe RAT.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260507.csv,11,ip,116.203.208.186,ip,116.203.208.186,,c2,MuddyWater,iran,Game.exe,backdoor,https://www.rapid7.com/blog/post/tr-muddying-tracks-state-sponsored-shadow-behind-chaos-ransomware/,AI generated. C2 IP contacted by renamed pythonw.exe during MuddyWater intrusion.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,9,ip,161.97.129.25,ip,161.97.129.25,,c2,unknown,unknown,PCPJack,worm,https://www.sentinelone.com/labs/cloud-worm-evicts-teampcp-and-steals-credentials-at-scale/,AI generated. Hardcoded attacker infrastructure IP in PCPJack bootstrap.sh.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,10,ip,161.97.135.154,ip,161.97.135.154,,c2,unknown,unknown,PCPJack,worm,https://www.sentinelone.com/labs/cloud-worm-evicts-teampcp-and-steals-credentials-at-scale/,AI generated. Hardcoded attacker infrastructure IP in PCPJack bootstrap.sh.,medium
