match_type,same_reference,same_malware,same_actor,target_date,target_source_file,target_source_line,target_ioc_type,target_ioc_value,target_normalized_type,target_normalized_value,target_host,target_category,target_actor,target_actor_attribute,target_malware,target_malware_type,target_reference,target_confidence,past_date,past_source_file,past_source_line,past_ioc_type,past_ioc_value,past_category,past_actor,past_actor_attribute,past_malware,past_malware_type,past_reference,past_confidence,past_description
host_overlap,false,false,false,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,32,url,https://github.com/denboss99/openclaw-core/releases/download/v3/openclawcore-1.0.3.zip,url,https://github.com/denboss99/openclaw-core/releases/download/v3/openclawcore-1.0.3.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-05-02,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260502.csv,11,url,https://github.com/BufferZoneCorp/rack-session-store,malware,BufferZoneCorp,unknown,unknown,stealer,https://socket.dev/blog/malicious-ruby-gems-and-go-modules-steal-secrets-poison-ci,medium,AI generated. Malicious Ruby Gem repository that steals environment variables and credentials on install.
host_overlap,false,false,false,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,32,url,https://github.com/denboss99/openclaw-core/releases/download/v3/openclawcore-1.0.3.zip,url,https://github.com/denboss99/openclaw-core/releases/download/v3/openclawcore-1.0.3.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-05-02,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260502.csv,12,url,https://github.com/BufferZoneCorp/rails-assets-pipeline,malware,BufferZoneCorp,unknown,unknown,stealer,https://socket.dev/blog/malicious-ruby-gems-and-go-modules-steal-secrets-poison-ci,medium,AI generated. Malicious Ruby Gem repository that steals environment variables and credentials on install.
host_overlap,false,false,false,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,32,url,https://github.com/denboss99/openclaw-core/releases/download/v3/openclawcore-1.0.3.zip,url,https://github.com/denboss99/openclaw-core/releases/download/v3/openclawcore-1.0.3.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-05-02,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260502.csv,13,url,https://github.com/BufferZoneCorp/rspec-formatter-json,malware,BufferZoneCorp,unknown,unknown,stealer,https://socket.dev/blog/malicious-ruby-gems-and-go-modules-steal-secrets-poison-ci,medium,AI generated. Malicious Ruby Gem repository that steals environment variables and credentials on install.
host_overlap,false,false,false,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,32,url,https://github.com/denboss99/openclaw-core/releases/download/v3/openclawcore-1.0.3.zip,url,https://github.com/denboss99/openclaw-core/releases/download/v3/openclawcore-1.0.3.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-05-02,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260502.csv,14,url,https://github.com/BufferZoneCorp/date-utils-rb,malware,BufferZoneCorp,unknown,unknown,stealer,https://socket.dev/blog/malicious-ruby-gems-and-go-modules-steal-secrets-poison-ci,medium,AI generated. Malicious Ruby Gem repository that steals environment variables and credentials on install.
host_overlap,false,false,false,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,32,url,https://github.com/denboss99/openclaw-core/releases/download/v3/openclawcore-1.0.3.zip,url,https://github.com/denboss99/openclaw-core/releases/download/v3/openclawcore-1.0.3.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-05-02,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260502.csv,15,url,https://github.com/BufferZoneCorp/simple-formatter,malware,BufferZoneCorp,unknown,unknown,stealer,https://socket.dev/blog/malicious-ruby-gems-and-go-modules-steal-secrets-poison-ci,medium,AI generated. Malicious Ruby Gem repository that steals environment variables and credentials on install.
host_overlap,false,false,false,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,32,url,https://github.com/denboss99/openclaw-core/releases/download/v3/openclawcore-1.0.3.zip,url,https://github.com/denboss99/openclaw-core/releases/download/v3/openclawcore-1.0.3.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-05-02,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260502.csv,16,url,https://github.com/BufferZoneCorp/go-metrics-sdk,malware,BufferZoneCorp,unknown,unknown,backdoor,https://socket.dev/blog/malicious-ruby-gems-and-go-modules-steal-secrets-poison-ci,medium,AI generated. Malicious Go module repository that poisons CI pipelines by modifying GITHUB_ENV/GOPATH and establishes persistence via SSH key injection.
host_overlap,false,false,false,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,32,url,https://github.com/denboss99/openclaw-core/releases/download/v3/openclawcore-1.0.3.zip,url,https://github.com/denboss99/openclaw-core/releases/download/v3/openclawcore-1.0.3.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-05-02,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260502.csv,17,url,https://github.com/BufferZoneCorp/go-weather-sdk,malware,BufferZoneCorp,unknown,unknown,backdoor,https://socket.dev/blog/malicious-ruby-gems-and-go-modules-steal-secrets-poison-ci,medium,AI generated. Malicious Go module repository that poisons CI pipelines by modifying GITHUB_ENV/GOPATH and establishes persistence via SSH key injection.
host_overlap,false,false,false,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,32,url,https://github.com/denboss99/openclaw-core/releases/download/v3/openclawcore-1.0.3.zip,url,https://github.com/denboss99/openclaw-core/releases/download/v3/openclawcore-1.0.3.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-05-02,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260502.csv,18,url,https://github.com/BufferZoneCorp/go-retryablehttp,malware,BufferZoneCorp,unknown,unknown,backdoor,https://socket.dev/blog/malicious-ruby-gems-and-go-modules-steal-secrets-poison-ci,medium,AI generated. Malicious Go module repository that poisons CI pipelines by modifying GITHUB_ENV/GOPATH and establishes persistence via SSH key injection.
host_overlap,false,false,false,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,32,url,https://github.com/denboss99/openclaw-core/releases/download/v3/openclawcore-1.0.3.zip,url,https://github.com/denboss99/openclaw-core/releases/download/v3/openclawcore-1.0.3.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-05-02,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260502.csv,19,url,https://github.com/BufferZoneCorp/go-stdlib-ext,malware,BufferZoneCorp,unknown,unknown,backdoor,https://socket.dev/blog/malicious-ruby-gems-and-go-modules-steal-secrets-poison-ci,medium,AI generated. Malicious Go module repository that poisons CI pipelines by modifying GITHUB_ENV/GOPATH and establishes persistence via SSH key injection.
host_overlap,false,false,false,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,32,url,https://github.com/denboss99/openclaw-core/releases/download/v3/openclawcore-1.0.3.zip,url,https://github.com/denboss99/openclaw-core/releases/download/v3/openclawcore-1.0.3.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-05-02,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260502.csv,20,url,https://github.com/BufferZoneCorp/grpc-client,malware,BufferZoneCorp,unknown,unknown,backdoor,https://socket.dev/blog/malicious-ruby-gems-and-go-modules-steal-secrets-poison-ci,medium,AI generated. Malicious Go module repository that poisons CI pipelines by modifying GITHUB_ENV/GOPATH and establishes persistence via SSH key injection.
host_overlap,false,false,false,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,32,url,https://github.com/denboss99/openclaw-core/releases/download/v3/openclawcore-1.0.3.zip,url,https://github.com/denboss99/openclaw-core/releases/download/v3/openclawcore-1.0.3.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-05-02,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260502.csv,21,url,https://github.com/BufferZoneCorp/net-helper,malware,BufferZoneCorp,unknown,unknown,backdoor,https://socket.dev/blog/malicious-ruby-gems-and-go-modules-steal-secrets-poison-ci,medium,AI generated. Malicious Go module repository that poisons CI pipelines by modifying GITHUB_ENV/GOPATH and establishes persistence via SSH key injection.
host_overlap,false,false,false,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,32,url,https://github.com/denboss99/openclaw-core/releases/download/v3/openclawcore-1.0.3.zip,url,https://github.com/denboss99/openclaw-core/releases/download/v3/openclawcore-1.0.3.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-05-02,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260502.csv,22,url,https://github.com/BufferZoneCorp/config-loader,malware,BufferZoneCorp,unknown,unknown,backdoor,https://socket.dev/blog/malicious-ruby-gems-and-go-modules-steal-secrets-poison-ci,medium,AI generated. Malicious Go module repository that poisons CI pipelines by modifying GITHUB_ENV/GOPATH and establishes persistence via SSH key injection.
host_overlap,false,false,false,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,32,url,https://github.com/denboss99/openclaw-core/releases/download/v3/openclawcore-1.0.3.zip,url,https://github.com/denboss99/openclaw-core/releases/download/v3/openclawcore-1.0.3.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-05-02,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260502.csv,23,url,https://github.com/BufferZoneCorp/log-core,malware,BufferZoneCorp,unknown,unknown,backdoor,https://socket.dev/blog/malicious-ruby-gems-and-go-modules-steal-secrets-poison-ci,medium,AI generated. Malicious Go module repository that poisons CI pipelines by modifying GITHUB_ENV/GOPATH and establishes persistence via SSH key injection.
host_overlap,false,false,false,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,32,url,https://github.com/denboss99/openclaw-core/releases/download/v3/openclawcore-1.0.3.zip,url,https://github.com/denboss99/openclaw-core/releases/download/v3/openclawcore-1.0.3.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-05-02,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260502.csv,24,url,https://github.com/BufferZoneCorp/go-envconfig,malware,BufferZoneCorp,unknown,unknown,backdoor,https://socket.dev/blog/malicious-ruby-gems-and-go-modules-steal-secrets-poison-ci,medium,AI generated. Malicious Go module repository that poisons CI pipelines by modifying GITHUB_ENV/GOPATH and establishes persistence via SSH key injection.
host_overlap,false,false,false,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,32,url,https://github.com/denboss99/openclaw-core/releases/download/v3/openclawcore-1.0.3.zip,url,https://github.com/denboss99/openclaw-core/releases/download/v3/openclawcore-1.0.3.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-05-02,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260502.csv,25,url,https://github.com/BufferZoneCorp/go-stdlog,malware,BufferZoneCorp,unknown,unknown,backdoor,https://socket.dev/blog/malicious-ruby-gems-and-go-modules-steal-secrets-poison-ci,medium,AI generated. Malicious Go module repository associated with the BufferZoneCorp supply chain attack campaign.
host_overlap,false,false,false,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,32,url,https://github.com/denboss99/openclaw-core/releases/download/v3/openclawcore-1.0.3.zip,url,https://github.com/denboss99/openclaw-core/releases/download/v3/openclawcore-1.0.3.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-05-02,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260502.csv,8,url,https://github.com/BufferZoneCorp,malware,BufferZoneCorp,unknown,unknown,stealer,https://socket.dev/blog/malicious-ruby-gems-and-go-modules-steal-secrets-poison-ci,medium,AI generated. Attacker-controlled GitHub account hosting malicious Ruby Gems and Go modules used for credential theft and CI pipeline poisoning.
host_overlap,false,false,false,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,32,url,https://github.com/denboss99/openclaw-core/releases/download/v3/openclawcore-1.0.3.zip,url,https://github.com/denboss99/openclaw-core/releases/download/v3/openclawcore-1.0.3.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-05-02,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260502.csv,9,url,https://github.com/BufferZoneCorp/activesupport-logger,malware,BufferZoneCorp,unknown,unknown,stealer,https://socket.dev/blog/malicious-ruby-gems-and-go-modules-steal-secrets-poison-ci,medium,AI generated. Malicious Ruby Gem repository that steals environment variables and credentials on install.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,29,url,https://github.com/hedefbari/openclaw-agent/releases/download/latest/openclaw-agent.zip,url,https://github.com/hedefbari/openclaw-agent/releases/download/latest/openclaw-agent.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,10,url,https://github.com/adexplore/Kusto.Explorer,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating Kusto Explorer to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,29,url,https://github.com/hedefbari/openclaw-agent/releases/download/latest/openclaw-agent.zip,url,https://github.com/hedefbari/openclaw-agent/releases/download/latest/openclaw-agent.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,11,url,https://github.com/adkcore/Windows-ADK,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating Windows ADK to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,29,url,https://github.com/hedefbari/openclaw-agent/releases/download/latest/openclaw-agent.zip,url,https://github.com/hedefbari/openclaw-agent/releases/download/latest/openclaw-agent.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,12,url,https://github.com/applck/AppLocker,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating AppLocker to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,29,url,https://github.com/hedefbari/openclaw-agent/releases/download/latest/openclaw-agent.zip,url,https://github.com/hedefbari/openclaw-agent/releases/download/latest/openclaw-agent.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,13,url,https://github.com/autify5/Autologon,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating Autologon to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,29,url,https://github.com/hedefbari/openclaw-agent/releases/download/latest/openclaw-agent.zip,url,https://github.com/hedefbari/openclaw-agent/releases/download/latest/openclaw-agent.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,14,url,https://github.com/azpath/AzCopy,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating AzCopy to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,29,url,https://github.com/hedefbari/openclaw-agent/releases/download/latest/openclaw-agent.zip,url,https://github.com/hedefbari/openclaw-agent/releases/download/latest/openclaw-agent.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,15,url,https://github.com/bartuser/BarTender,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating BarTender to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,29,url,https://github.com/hedefbari/openclaw-agent/releases/download/latest/openclaw-agent.zip,url,https://github.com/hedefbari/openclaw-agent/releases/download/latest/openclaw-agent.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,16,url,https://github.com/beycmp/Beyond-Compare,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating Beyond Compare to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,29,url,https://github.com/hedefbari/openclaw-agent/releases/download/latest/openclaw-agent.zip,url,https://github.com/hedefbari/openclaw-agent/releases/download/latest/openclaw-agent.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,17,url,https://github.com/bvclient/Bitvise-SSH-Client,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating Bitvise SSH Client to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,29,url,https://github.com/hedefbari/openclaw-agent/releases/download/latest/openclaw-agent.zip,url,https://github.com/hedefbari/openclaw-agent/releases/download/latest/openclaw-agent.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,18,url,https://github.com/corelaun/Autoruns,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating Autoruns to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,29,url,https://github.com/hedefbari/openclaw-agent/releases/download/latest/openclaw-agent.zip,url,https://github.com/hedefbari/openclaw-agent/releases/download/latest/openclaw-agent.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,19,url,https://github.com/cpumon/Process-Monitor,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating Process Monitor to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,29,url,https://github.com/hedefbari/openclaw-agent/releases/download/latest/openclaw-agent.zip,url,https://github.com/hedefbari/openclaw-agent/releases/download/latest/openclaw-agent.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,20,url,https://github.com/damekit/Dameware,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating Dameware to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,29,url,https://github.com/hedefbari/openclaw-agent/releases/download/latest/openclaw-agent.zip,url,https://github.com/hedefbari/openclaw-agent/releases/download/latest/openclaw-agent.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,21,url,https://github.com/dbgrix/DebugView,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating DebugView to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,29,url,https://github.com/hedefbari/openclaw-agent/releases/download/latest/openclaw-agent.zip,url,https://github.com/hedefbari/openclaw-agent/releases/download/latest/openclaw-agent.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,22,url,https://github.com/delprof2int/Delprof2,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating Delprof2 to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,29,url,https://github.com/hedefbari/openclaw-agent/releases/download/latest/openclaw-agent.zip,url,https://github.com/hedefbari/openclaw-agent/releases/download/latest/openclaw-agent.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,23,url,https://github.com/desklt/LEAP-Desktop,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating LEAP Desktop to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,29,url,https://github.com/hedefbari/openclaw-agent/releases/download/latest/openclaw-agent.zip,url,https://github.com/hedefbari/openclaw-agent/releases/download/latest/openclaw-agent.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,24,url,https://github.com/enssm/NSSM,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating NSSM to distribute EtherRAT via SEO poisoning.
